project_id,to_user_id,from_user_id,role,status,time_submitted,description,submitdate,rating,review_project_status,rating_details,review_context,currency,bid_amount,sealed,paid_amount,featured,id
24233570,43341994,7565549,freelancer,active,1584289343,"This was a consultancy project, he was helpful",1584289343,4.8,complete,"{'category_ratings': {'hire_again': 4.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24233570, 'context_name': 'ZOOM API Expert to integrate PHP Application', 'seo_url': 'projects/php/ZOOM-API-Expert-integrate-PHP/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,250.0,False,15091113
24427783,43341994,4729231,freelancer,active,1584460366,"Fast, accurate, superb communication.
Looking for a long term collaboration with him.",1584460366,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24427783, 'context_name': 'Edit a simple website creating 8 pages in plane html/css on existing template', 'seo_url': 'projects/css/Edit-simple-website-creating-pages/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",30.0,False,30.0,False,15107301
24487110,43341994,33152305,freelancer,active,1584883547,"Ivan works well and works fast.
Has the skill to deliver work as required.
I recommend...",1584883547,4.2,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 3.0, 'expertise': 5.0, 'communication': 3.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24487110, 'context_name': 'Editing a HTML File (.ASP website)', 'seo_url': 'projects/html/Editing-HTML-File-ASP-website/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",25.0,False,25.0,False,15146723
24552653,43341994,44503962,freelancer,active,1585669127,Good work. Nothing more to explain.,1585669127,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'NO', 'on_budget_display': 'NO'}","{'review_type': 'project', 'context_id': 24552653, 'context_name': 'Integrate an admin html theme with angularjs', 'seo_url': 'projects/angular-js/Integrate-admin-html-theme-with/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,150.0,False,15219438
24771675,43341994,32756915,freelancer,active,1586349341,"Was the only freelancer (after asking about 10) who understood and could deliver on my requirements. Very fast (1 day), and offers support! Going to use again for sure.",1586349341,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24771675, 'context_name': 'Edit my CSS on my site', 'seo_url': 'projects/css/Edit-CSS-site/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",30.0,False,30.0,False,15264926
24234248,43341994,32371077,freelancer,active,1586371918,Very good developer. He delivered the project on time and with quality of work. Ivan is excellent  on communication and replies instantly. Highly recommended!  ,1586371918,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24234248, 'context_name': 'Traccar custom Gps software modification.  2d stage of development', 'seo_url': 'projects/gps/Traccar-custom-Gps-software-modification/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",800.0,False,200.0,False,15267598
24775850,43341994,2708217,freelancer,active,1586543523,"Not only delivered the recovered DB, but he did it on time and with a great professionalism. I was completely surprised with his skills and that was for sure a tough task. He deserves Congratulations and yes, Ivan thank you personally for all. I will work with you again, for sure. All the best.",1586543523,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24775850, 'context_name': 'Recover innodb database from frm and ibd files', 'seo_url': 'projects/mysql/Recover-innodb-database-from-frm-24775850/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",140.0,False,140.0,False,15284114
24586162,43341994,1126656,freelancer,active,1586659507,Fantastic coder - I will surely rehire him. Did perfect job.,1586659507,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24586162, 'context_name': 'Fix my Android Studio APK 2', 'seo_url': 'projects/android/Fix-Android-Studio-APK-24586162/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",100.0,False,200.0,False,15290881
24906792,43341994,41526647,freelancer,active,1587045344,Great contractor !!! will work again definitely,1587045344,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24906792, 'context_name': 'angular 7 bugs in the application (angular libraries expert)', 'seo_url': 'projects/angular-js/angular-bugs-the-application-angular/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",40.0,False,40.0,False,15324809
24947171,43341994,45589865,freelancer,active,1587122276,continue work!                                          ,1587122276,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24947171, 'context_name': 'node.js implementazione amazon pay', 'seo_url': 'projects/javascript/node-implementazione-amazon-pay/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,90.0,False,15332266
24935544,43341994,720986,freelancer,active,1587227456,"Perfect dev, will work again

[16 April, 2020] perfect mediawiki developer, I will keep working with him again. thanks Ivan",1587227456,5.0,complete,"{'category_ratings': {'expertise': 5.0, 'quality': 5.0, 'communication': 5.0, 'hire_again': 5.0, 'professionalism': 5.0}, 'on_time_display': '100%', 'on_budget_display': '100%'}","{'review_type': 'project', 'context_id': 24935544, 'context_name': 'Need skilled mediawiki developer to fix an issue', 'seo_url': 'projects/php/Need-skilled-mediawiki-developer-fix/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",38.0,False,152.0,False,15342273
24887001,43341994,45491138,freelancer,active,1587450424,Ivan is professional and a good communicator. Job well done. Thanks.,1587450424,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 24887001, 'context_name': 'JavaScript hashing algorithm', 'seo_url': 'projects/javascript/JavaScript-hashing-algorithm/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.768671, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",300.0,False,300.0,False,15363028
25092537,43341994,2009528,freelancer,active,1587747093,Professional work. Delivered on schedule and on spec. I would hire him again.,1587747093,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25092537, 'context_name': 'Project for Ivan A.', 'seo_url': 'projects/php/Project-for-Ivan-25092537/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,500.0,False,15393231
25138653,43341994,15607534,freelancer,active,1588018343,Professional! great job!,1588018343,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25138653, 'context_name': 'Bug fixing', 'seo_url': 'projects/html/Bug-fixing-25138653/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",30.0,False,30.0,False,15417193
25172089,43341994,43941045,freelancer,active,1588103140,"Es un placer trabajar con IVAN, ha entregado a tiempo y correctamente. un placer ",1588103140,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25172089, 'context_name': 'Implementar diseño en desarrollo JavaScript/node', 'seo_url': 'projects/nodejs/Implementar-dise-desarrollo-JavaScript/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",30.0,False,580.0,False,15425594
25130156,43341994,8777631,freelancer,active,1588194506,"Excellent Professional.

Did what was pretended.

thank you Ivan :)
",1588194506,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25130156, 'context_name': 'Help in customization of woocommerce emails and frontend', 'seo_url': 'projects/wordpress/Help-customization-woocommerce-emails/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",12.0,False,100.0,False,15434837
25279819,43341994,8777631,freelancer,active,1588697409,"Excellent developer.

Very happy to work with him.

Thanks Ivan",1588697409,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25279819, 'context_name': 'Project for Ivan A.', 'seo_url': 'projects/php/Project-for-Ivan-25279819/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",250.0,False,250.0,False,15482510
25394886,43341994,31118820,freelancer,active,1589374705,"Very quick worker, clean react code, no complaints ",1589374705,4.8,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 4.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25394886, 'context_name': 'Dashboard Design + React JS Code', 'seo_url': 'projects/javascript/Dashboard-Design-React-Code/'}","{'id': 4, 'code': 'GBP', 'sign': '£', 'name': 'British Pounds', 'exchange_rate': 1.35885, 'country': 'UK', 'is_external': False, 'is_escrowcom_supported': False}",500.0,False,500.0,False,15548061
25442364,43341994,14884962,freelancer,active,1589415734,Ivan was very professional with great attention to detail. He got the job done in my short time frame. Thanks,1589415734,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25442364, 'context_name': 'html Email coding tune up', 'seo_url': 'projects/website-design/html-Email-coding-tune/'}","{'id': 3, 'code': 'AUD', 'sign': '$', 'name': 'Australian Dollar', 'exchange_rate': 0.768671, 'country': 'AU', 'is_external': False, 'is_escrowcom_supported': True}",25.0,False,200.0,False,15552780
25455118,43341994,7525447,freelancer,active,1589572315,He did his job very well. I would love to see him again.,1589572315,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25455118, 'context_name': 'Looking immediate Database expert. Massive loading issues MariaDB', 'seo_url': 'projects/mysql/Looking-immediate-Database-expert/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",500.0,False,500.0,False,15568554
25597110,43341994,46521947,freelancer,active,1590177828,very easy to work with and always delivers on time,1590177828,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25597110, 'context_name': 'admin dashboard', 'seo_url': 'projects/html/admin-dashboard-25597110/'}","{'id': 4, 'code': 'GBP', 'sign': '£', 'name': 'British Pounds', 'exchange_rate': 1.35885, 'country': 'UK', 'is_external': False, 'is_escrowcom_supported': False}",150.0,False,300.0,False,15627525
25327387,43341994,694668,freelancer,active,1590676687,"I did like Ivan's work on the revised project, he wrote some decent code. There were issues though concerning his contacting me through Skype to try to ask if I would set the project to be finished early (without being completed), to pay the rest of the funds through Paypal (vs. Freelancer) and to give him 5 star feedback.",1590676687,3.2,complete,"{'category_ratings': {'hire_again': 1.0, 'quality': 5.0, 'professionalism': 2.0, 'expertise': 4.0, 'communication': 4.0}, 'on_time_display': 'NO', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 25327387, 'context_name': '""Smoke"" Image Generator', 'seo_url': 'projects/c-sharp-programming/Smoke-Image-Generator/'}","{'id': 1, 'code': 'USD', 'sign': '$', 'name': 'US Dollar', 'exchange_rate': 1.0, 'country': 'US', 'is_external': False, 'is_escrowcom_supported': True}",400.0,False,400.0,False,15673721
26225116,43341994,43941045,freelancer,active,1592990059,Ivan delivered great result very fast. Professional work. I will definitely hire him again soon. Thank you,1592990059,5.0,complete,"{'category_ratings': {'hire_again': 5.0, 'quality': 5.0, 'professionalism': 5.0, 'expertise': 5.0, 'communication': 5.0}, 'on_time_display': 'YES', 'on_budget_display': 'YES'}","{'review_type': 'project', 'context_id': 26225116, 'context_name': 'Project for Ivan A.', 'seo_url': 'projects/php/Project-for-Ivan-26225116/'}","{'id': 8, 'code': 'EUR', 'sign': '€', 'name': 'Euro', 'exchange_rate': 1.20795, 'country': 'EU', 'is_external': False, 'is_escrowcom_supported': True}",50.0,False,50.0,False,15891165
